ID,cb_person_cred_hist_length,loan_amnt,loan_int_rate,loan_intent,loan_percent_income,person_education,person_gender,person_home_ownership,person_income,previous_loan_defaults_on_file,loan_status
29694,7.0,4000.0,11.77,DEBTCONSOLIDATION,0.07,Master,male,MORTGAGE,60551.0,Yes,0.0
29695,2.0,6000.0,5.42,PERSONAL,0.12,Associate,male,OWN,51221.0,Yes,0.0
29696,2.0,6600.0,9.91,EDUCATION,0.05,High School,male,MORTGAGE,120793.0,Yes,0.0
29697,6.0,8000.0,12.99,EDUCATION,0.27,Bachelor,male,RENT,29871.0,No,1.0
29698,2.0,6000.0,5.42,DEBTCONSOLIDATION,0.07,Associate,male,MORTGAGE,85004.0,No,0.0
29699,5.0,9018.0,12.7,PERSONAL,0.18,Bachelor,male,RENT,51402.0,No,0.0
29700,4.0,10000.0,7.49,PERSONAL,0.19,Master,female,MORTGAGE,51418.0,Yes,0.0
29701,4.0,20000.0,7.9,EDUCATION,0.36,Associate,female,RENT,54870.0,No,1.0
29702,10.0,24000.0,13.35,EDUCATION,0.21,Bachelor,female,MORTGAGE,114699.0,Yes,0.0
29703,17.0,9000.0,11.76,MEDICAL,0.2,Master,female,RENT,44303.0,No,0.0
29704,20.0,7632.0,7.3,PERSONAL,0.1,Associate,male,RENT,79247.0,No,0.0
29705,8.0,12000.0,14.59,HOMEIMPROVEMENT,0.08,Master,female,MORTGAGE,146288.0,No,1.0
29706,2.0,10000.0,13.98,PERSONAL,0.2,High School,female,RENT,51189.0,No,0.0
29707,14.0,6000.0,15.62,DEBTCONSOLIDATION,0.15,Bachelor,male,RENT,40771.0,No,1.0
29708,6.0,8000.0,5.99,PERSONAL,0.06,Master,female,MORTGAGE,144867.0,Yes,0.0
29709,10.0,10000.0,6.54,HOMEIMPROVEMENT,0.08,Bachelor,male,RENT,118630.0,Yes,0.0
29710,5.0,1664.0,12.32,VENTURE,0.03,High School,female,RENT,61774.0,No,0.0
29711,3.0,12000.0,11.11,PERSONAL,0.08,Associate,female,MORTGAGE,150996.0,Yes,0.0
29712,11.0,8000.0,9.63,PERSONAL,0.11,Associate,female,RENT,75383.0,No,0.0
29713,6.0,10000.0,7.88,DEBTCONSOLIDATION,0.19,Associate,male,RENT,51969.0,No,0.0
29714,3.0,15060.0,14.38,MEDICAL,0.39,High School,female,RENT,38146.0,No,1.0
29715,4.0,5275.0,8.07,HOMEIMPROVEMENT,0.08,High School,female,MORTGAGE,66964.0,Yes,0.0
29716,8.0,17500.0,10.76,VENTURE,0.16,Associate,female,MORTGAGE,111743.0,Yes,0.0
29717,6.0,7000.0,7.42,PERSONAL,0.15,Bachelor,male,RENT,45468.0,Yes,0.0
29718,2.0,23000.0,9.62,EDUCATION,0.28,Master,male,RENT,82567.0,No,1.0
29719,7.0,2400.0,7.46,PERSONAL,0.03,Associate,female,RENT,72807.0,Yes,0.0
29720,7.0,3000.0,5.79,EDUCATION,0.05,High School,male,OWN,58907.0,Yes,0.0
29721,5.0,5000.0,12.69,PERSONAL,0.04,Bachelor,male,OWN,136042.0,No,0.0
29722,5.0,1448.0,6.05,DEBTCONSOLIDATION,0.01,High School,female,MORTGAGE,119034.0,Yes,0.0
29723,2.0,30000.0,17.73,MEDICAL,0.25,Bachelor,female,MORTGAGE,122182.0,Yes,0.0
29724,2.0,6000.0,13.22,EDUCATION,0.16,Associate,male,RENT,38663.0,Yes,0.0
29725,17.0,19425.0,11.99,DEBTCONSOLIDATION,0.29,Bachelor,female,RENT,65948.0,No,1.0
29726,6.0,12000.0,11.01,DEBTCONSOLIDATION,0.16,High School,male,MORTGAGE,76319.0,No,0.0
29727,10.0,2771.0,10.02,DEBTCONSOLIDATION,0.05,Associate,male,RENT,56942.0,No,1.0
29728,4.0,4800.0,17.99,MEDICAL,0.08,Bachelor,male,RENT,63146.0,No,1.0
29729,3.0,7750.0,7.51,VENTURE,0.07,Bachelor,male,MORTGAGE,108625.0,Yes,0.0
29730,4.0,2000.0,14.22,MEDICAL,0.05,Master,female,RENT,37222.0,Yes,0.0
29731,17.0,15000.0,13.49,MEDICAL,0.2,Associate,male,RENT,73266.0,Yes,0.0
29732,4.0,5000.0,16.35,EDUCATION,0.08,Master,male,RENT,65867.0,No,1.0
29733,5.0,20500.0,16.82,EDUCATION,0.29,High School,female,RENT,70832.0,No,1.0
29734,8.0,4800.0,10.99,MEDICAL,0.25,High School,male,RENT,19363.0,No,1.0
29735,6.0,3500.0,6.17,MEDICAL,0.12,Bachelor,male,RENT,29526.0,Yes,0.0
29736,9.0,25000.0,16.32,DEBTCONSOLIDATION,0.08,High School,male,MORTGAGE,316200.0,No,1.0
29737,2.0,25000.0,10.99,HOMEIMPROVEMENT,0.24,High School,male,MORTGAGE,105608.0,Yes,0.0
29738,4.0,7200.0,10.65,HOMEIMPROVEMENT,0.06,High School,male,MORTGAGE,127135.0,Yes,0.0
29739,15.0,1200.0,13.06,PERSONAL,0.06,High School,female,RENT,21016.0,Yes,0.0
29740,3.0,12000.0,15.65,MEDICAL,0.23,Bachelor,male,RENT,51300.0,No,1.0
29741,4.0,15000.0,16.7,EDUCATION,0.23,High School,female,RENT,66171.0,No,1.0
29742,2.0,21200.0,12.42,EDUCATION,0.32,Bachelor,female,MORTGAGE,65683.0,No,1.0
29743,3.0,12500.0,10.25,EDUCATION,0.16,High School,female,RENT,76533.0,No,0.0
29744,4.0,6510.0,9.93,MEDICAL,0.09,Bachelor,male,MORTGAGE,75297.0,Yes,0.0
29745,6.0,15000.0,10.62,MEDICAL,0.18,Bachelor,female,MORTGAGE,83942.0,No,0.0
29746,2.0,9600.0,10.95,DEBTCONSOLIDATION,0.1,High School,female,MORTGAGE,94507.0,No,0.0
29747,8.0,2000.0,13.49,MEDICAL,0.08,Doctorate,female,RENT,25571.0,No,0.0
29748,11.0,6400.0,13.16,PERSONAL,0.07,Bachelor,male,RENT,96766.0,Yes,0.0
29749,3.0,24250.0,14.96,EDUCATION,0.32,Bachelor,male,OWN,74862.0,Yes,0.0
29750,7.0,18000.0,15.23,EDUCATION,0.06,Bachelor,female,RENT,297898.0,No,0.0
29751,7.0,12000.0,15.57,DEBTCONSOLIDATION,0.24,High School,female,RENT,48986.0,No,1.0
29752,5.0,5000.0,7.51,HOMEIMPROVEMENT,0.04,High School,male,MORTGAGE,114929.0,Yes,0.0
29753,15.0,3500.0,13.61,VENTURE,0.07,Bachelor,male,RENT,53590.0,No,0.0
29754,17.0,20000.0,14.66,HOMEIMPROVEMENT,0.25,High School,female,RENT,79024.0,No,1.0
29755,4.0,11000.0,14.5,EDUCATION,0.18,Bachelor,male,RENT,61023.0,No,0.0
29756,6.0,5125.0,14.84,VENTURE,0.02,Bachelor,female,MORTGAGE,227803.0,Yes,0.0
29757,7.0,14400.0,8.9,EDUCATION,0.05,High School,female,MORTGAGE,262569.0,Yes,0.0
29758,2.0,12800.0,19.41,PERSONAL,0.23,Associate,male,RENT,56268.0,No,1.0
29759,2.0,2600.0,11.01,HOMEIMPROVEMENT,0.13,Bachelor,male,RENT,19967.0,No,1.0
29760,5.0,5500.0,11.49,PERSONAL,0.13,Associate,male,RENT,42950.0,Yes,0.0
29761,2.0,1000.0,11.01,VENTURE,0.01,Bachelor,male,MORTGAGE,69849.0,Yes,0.0
29762,3.0,7000.0,10.63,EDUCATION,0.16,Associate,male,RENT,44340.0,No,0.0
29763,3.0,4000.0,5.42,DEBTCONSOLIDATION,0.06,Bachelor,female,MORTGAGE,67107.0,Yes,0.0
29764,3.0,6000.0,9.99,MEDICAL,0.04,Associate,female,MORTGAGE,145073.0,Yes,0.0
29765,3.0,6000.0,10.65,DEBTCONSOLIDATION,0.09,High School,female,MORTGAGE,64623.0,No,1.0
29766,4.0,13750.0,15.05,DEBTCONSOLIDATION,0.37,Associate,male,RENT,36735.0,No,1.0
29767,3.0,10000.0,11.01,EDUCATION,0.14,High School,male,MORTGAGE,73202.0,No,0.0
29768,2.0,4900.0,11.49,MEDICAL,0.12,High School,female,RENT,39805.0,No,1.0
29769,3.0,8000.0,8.62,DEBTCONSOLIDATION,0.12,Bachelor,female,MORTGAGE,69446.0,Yes,0.0
29770,3.0,6000.0,7.86,PERSONAL,0.06,Associate,female,MORTGAGE,108961.0,No,0.0
29771,7.0,5000.0,6.99,VENTURE,0.21,Master,female,RENT,23920.0,No,1.0
29772,6.0,8000.0,12.4,MEDICAL,0.19,Master,female,RENT,42715.0,Yes,0.0
29773,12.0,6000.0,13.99,HOMEIMPROVEMENT,0.14,Associate,female,MORTGAGE,44257.0,No,0.0
29774,7.0,25000.0,15.33,VENTURE,0.1,Master,female,RENT,241208.0,Yes,0.0
29775,10.0,8000.0,12.53,VENTURE,0.18,Associate,male,OWN,44265.0,Yes,0.0
29776,4.0,10000.0,13.8,DEBTCONSOLIDATION,0.13,High School,female,RENT,75529.0,No,0.0
29777,4.0,3000.0,10.89,DEBTCONSOLIDATION,0.05,Master,female,MORTGAGE,65705.0,Yes,0.0
29778,14.0,7125.0,6.62,EDUCATION,0.08,Master,female,MORTGAGE,89543.0,Yes,0.0
29779,2.0,9250.0,13.79,DEBTCONSOLIDATION,0.15,Bachelor,female,MORTGAGE,60498.0,Yes,0.0
29780,2.0,7200.0,12.53,EDUCATION,0.11,Master,female,RENT,66496.0,Yes,0.0
29781,4.0,8000.0,10.38,EDUCATION,0.16,Master,male,OWN,48828.0,No,0.0
29782,9.0,6000.0,10.99,EDUCATION,0.15,Bachelor,female,RENT,41318.0,Yes,0.0
29783,6.0,15000.0,5.99,DEBTCONSOLIDATION,0.1,Associate,female,MORTGAGE,154514.0,Yes,0.0
29784,5.0,4000.0,13.61,DEBTCONSOLIDATION,0.09,Associate,female,MORTGAGE,43264.0,Yes,0.0
29785,7.0,20400.0,6.54,HOMEIMPROVEMENT,0.34,High School,male,RENT,60663.0,No,1.0
29786,10.0,14688.0,15.93,MEDICAL,0.42,Associate,male,RENT,35213.0,No,1.0
29787,4.0,25000.0,10.08,PERSONAL,0.22,Bachelor,male,MORTGAGE,115263.0,Yes,0.0
29788,3.0,8400.0,11.97,PERSONAL,0.13,Master,male,RENT,62955.0,No,0.0
29789,9.0,7000.0,7.49,PERSONAL,0.05,Bachelor,male,MORTGAGE,145229.0,Yes,0.0
29790,6.0,10000.0,11.01,EDUCATION,0.18,Associate,female,RENT,54930.0,No,1.0
29791,3.0,8000.0,6.35,VENTURE,0.12,Bachelor,female,MORTGAGE,64813.0,No,0.0
29792,5.0,16000.0,13.43,DEBTCONSOLIDATION,0.13,High School,female,MORTGAGE,121189.0,No,0.0
29793,7.0,3000.0,7.14,MEDICAL,0.06,Associate,male,RENT,48931.0,Yes,0.0
29794,3.0,9800.0,10.99,HOMEIMPROVEMENT,0.1,Master,male,MORTGAGE,94441.0,Yes,0.0
29795,4.0,20000.0,11.18,EDUCATION,0.2,Master,female,MORTGAGE,101659.0,No,0.0
29796,3.0,3500.0,13.06,PERSONAL,0.08,Master,male,MORTGAGE,44056.0,No,0.0
29797,5.0,2500.0,6.76,MEDICAL,0.05,Bachelor,male,OWN,51644.0,Yes,0.0
29798,10.0,5000.0,12.33,MEDICAL,0.1,Bachelor,male,RENT,50101.0,Yes,0.0
29799,4.0,10000.0,13.48,DEBTCONSOLIDATION,0.23,Bachelor,female,RENT,43154.0,No,0.0
29800,6.0,2500.0,13.22,EDUCATION,0.05,Master,female,MORTGAGE,46483.0,No,0.0
29801,8.0,12000.0,11.01,DEBTCONSOLIDATION,0.18,Associate,female,MORTGAGE,68310.0,No,0.0
29802,7.0,20000.0,11.19,VENTURE,0.23,Master,male,RENT,87309.0,No,0.0
29803,17.0,14900.0,9.63,EDUCATION,0.19,High School,female,RENT,76772.0,Yes,0.0
29804,10.0,3350.0,10.99,VENTURE,0.09,Associate,male,RENT,37295.0,Yes,0.0
29805,2.0,20000.0,11.01,MEDICAL,0.36,High School,female,RENT,54919.0,No,1.0
29806,4.0,12000.0,13.57,DEBTCONSOLIDATION,0.24,Associate,male,RENT,49247.0,No,0.0
29807,15.0,10000.0,10.85,EDUCATION,0.14,Master,male,RENT,71544.0,No,1.0
29808,5.0,5000.0,14.26,PERSONAL,0.05,Associate,male,RENT,99548.0,Yes,0.0
29809,7.0,6000.0,15.96,EDUCATION,0.08,Bachelor,female,RENT,73316.0,Yes,0.0
29810,15.0,15000.0,11.01,PERSONAL,0.21,Associate,male,RENT,72876.0,No,1.0
29811,7.0,5110.0,11.11,EDUCATION,0.08,Bachelor,female,RENT,65803.0,No,1.0
29812,7.0,4800.0,6.03,DEBTCONSOLIDATION,0.08,High School,male,MORTGAGE,60688.0,Yes,0.0
29813,4.0,16000.0,8.96,PERSONAL,0.2,High School,male,RENT,79306.0,Yes,0.0
29814,4.0,8000.0,7.14,PERSONAL,0.1,Associate,male,MORTGAGE,78809.0,Yes,0.0
29815,2.0,8000.0,6.99,VENTURE,0.09,Master,female,MORTGAGE,84914.0,No,0.0
29816,3.0,2183.0,10.21,EDUCATION,0.02,Bachelor,female,MORTGAGE,105449.0,Yes,0.0
29817,2.0,7000.0,13.1,MEDICAL,0.14,High School,male,RENT,51480.0,No,0.0
29818,7.0,11000.0,7.49,DEBTCONSOLIDATION,0.11,Bachelor,male,MORTGAGE,99666.0,Yes,0.0
29819,8.0,17000.0,8.9,PERSONAL,0.23,Bachelor,male,MORTGAGE,72982.0,Yes,0.0
29820,2.0,12000.0,12.84,VENTURE,0.09,High School,female,MORTGAGE,127042.0,No,0.0
29821,3.0,21500.0,9.99,HOMEIMPROVEMENT,0.25,Master,female,RENT,84999.0,No,1.0
29822,14.0,7500.0,11.01,HOMEIMPROVEMENT,0.11,Master,female,RENT,65505.0,No,1.0
29823,4.0,4000.0,5.79,VENTURE,0.07,Bachelor,female,MORTGAGE,53913.0,Yes,0.0
29824,2.0,5000.0,7.49,HOMEIMPROVEMENT,0.08,Associate,male,RENT,61193.0,Yes,0.0
29825,11.0,2854.0,15.54,VENTURE,0.09,High School,female,RENT,31143.0,No,1.0
29826,2.0,25000.0,9.99,DEBTCONSOLIDATION,0.17,High School,male,RENT,144743.0,Yes,0.0
29827,2.0,12000.0,7.49,EDUCATION,0.16,Associate,female,MORTGAGE,74301.0,Yes,0.0
29828,3.0,8000.0,5.99,PERSONAL,0.06,High School,female,RENT,132960.0,Yes,0.0
29829,2.0,5000.0,7.51,VENTURE,0.1,High School,male,OWN,51068.0,Yes,0.0
29830,14.0,12000.0,7.74,MEDICAL,0.08,Associate,female,RENT,149247.0,No,0.0
29831,3.0,13000.0,14.74,PERSONAL,0.3,High School,female,MORTGAGE,42776.0,Yes,0.0
29832,14.0,5600.0,7.9,HOMEIMPROVEMENT,0.02,High School,female,MORTGAGE,231498.0,Yes,0.0
29833,3.0,7500.0,8.32,EDUCATION,0.08,High School,male,MORTGAGE,99445.0,No,0.0
29834,4.0,14970.0,8.24,PERSONAL,0.1,Bachelor,female,MORTGAGE,152320.0,Yes,0.0
29835,2.0,3025.0,15.88,DEBTCONSOLIDATION,0.09,Associate,male,RENT,33582.0,No,0.0
29836,13.0,25000.0,7.9,PERSONAL,0.1,High School,female,MORTGAGE,240896.0,Yes,0.0
29837,14.0,1000.0,12.08,MEDICAL,0.02,Associate,male,RENT,40532.0,Yes,0.0
29838,8.0,5600.0,5.42,VENTURE,0.08,Associate,female,MORTGAGE,70486.0,Yes,0.0
29839,10.0,5600.0,11.36,EDUCATION,0.1,High School,female,RENT,55185.0,Yes,0.0
29840,2.0,10000.0,11.12,VENTURE,0.16,Associate,female,OWN,60951.0,No,0.0
29841,13.0,3500.0,12.87,EDUCATION,0.08,Associate,female,RENT,45393.0,Yes,0.0
29842,3.0,22500.0,11.01,EDUCATION,0.42,Associate,male,MORTGAGE,53946.0,No,1.0
29843,9.0,12000.0,9.63,VENTURE,0.05,Bachelor,female,RENT,245950.0,No,0.0
29844,3.0,7000.0,6.98,PERSONAL,0.22,High School,male,RENT,31385.0,Yes,0.0
29845,4.0,2700.0,6.91,DEBTCONSOLIDATION,0.07,High School,male,RENT,38579.0,Yes,0.0
29846,2.0,12000.0,13.11,EDUCATION,0.17,Associate,female,RENT,70285.0,Yes,0.0
29847,2.0,25000.0,10.99,EDUCATION,0.42,High School,male,RENT,59864.0,No,1.0
29848,4.0,8000.0,11.0,EDUCATION,0.15,High School,male,RENT,51659.0,Yes,0.0
29849,15.0,13475.0,15.68,MEDICAL,0.33,Bachelor,male,RENT,41073.0,No,1.0
29850,5.0,16573.0,10.12,EDUCATION,0.15,Bachelor,male,MORTGAGE,109823.0,No,0.0
29851,2.0,3000.0,6.53,VENTURE,0.07,Bachelor,female,MORTGAGE,40836.0,Yes,0.0
29852,3.0,24000.0,6.99,EDUCATION,0.3,Bachelor,male,RENT,80492.0,No,1.0
29853,9.0,25000.0,15.83,MEDICAL,0.22,Associate,female,MORTGAGE,111166.0,No,1.0
29854,7.0,20000.0,12.84,VENTURE,0.24,Master,male,MORTGAGE,84798.0,Yes,0.0
29855,7.0,20482.0,12.75,PERSONAL,0.21,Master,male,RENT,99179.0,No,0.0
29856,4.0,8000.0,16.49,EDUCATION,0.15,High School,male,MORTGAGE,55165.0,No,0.0
29857,4.0,24000.0,7.9,PERSONAL,0.33,Master,female,RENT,72720.0,No,1.0
29858,7.0,2500.0,13.22,MEDICAL,0.03,High School,male,OWN,78706.0,Yes,0.0
29859,8.0,16000.0,5.79,HOMEIMPROVEMENT,0.08,Master,female,RENT,205007.0,No,0.0
29860,3.0,1580.0,13.55,HOMEIMPROVEMENT,0.04,Master,female,RENT,39651.0,No,1.0
29861,14.0,2600.0,7.66,DEBTCONSOLIDATION,0.03,Associate,female,MORTGAGE,75252.0,No,0.0
29862,2.0,8100.0,11.01,HOMEIMPROVEMENT,0.08,High School,female,RENT,103040.0,Yes,0.0
29863,6.0,2000.0,5.56,HOMEIMPROVEMENT,0.03,Doctorate,male,MORTGAGE,65675.0,Yes,0.0
29864,9.0,2850.0,6.54,VENTURE,0.02,Bachelor,male,RENT,139600.0,No,0.0
29865,10.0,3000.0,7.49,DEBTCONSOLIDATION,0.1,Master,female,RENT,29902.0,Yes,0.0
29866,10.0,8000.0,12.73,DEBTCONSOLIDATION,0.01,Associate,female,RENT,778815.0,Yes,0.0
29867,3.0,4200.0,5.99,HOMEIMPROVEMENT,0.05,Associate,male,MORTGAGE,76553.0,Yes,0.0
29868,2.0,4500.0,11.01,EDUCATION,0.07,Associate,male,RENT,65598.0,No,1.0
29869,9.0,2000.0,12.69,VENTURE,0.01,Associate,female,MORTGAGE,144764.0,Yes,0.0
29870,5.0,8000.0,6.46,MEDICAL,0.08,Bachelor,male,MORTGAGE,96055.0,No,0.0
29871,4.0,4800.0,12.4,MEDICAL,0.09,Associate,male,RENT,50649.0,Yes,0.0
29872,2.0,8000.0,5.99,VENTURE,0.12,Master,male,RENT,68064.0,No,0.0
29873,12.0,30000.0,17.99,HOMEIMPROVEMENT,0.2,Doctorate,male,MORTGAGE,150122.0,Yes,0.0
29874,3.0,7500.0,8.32,PERSONAL,0.14,Associate,male,RENT,53893.0,Yes,0.0
29875,8.0,1800.0,11.46,EDUCATION,0.02,Associate,female,RENT,73144.0,Yes,0.0
29876,2.0,2100.0,6.76,PERSONAL,0.03,High School,male,RENT,64444.0,Yes,0.0
29877,15.0,15600.0,11.01,MEDICAL,0.24,Master,female,RENT,64883.0,No,0.0
29878,2.0,6000.0,10.7,PERSONAL,0.1,Associate,male,RENT,60836.0,No,0.0
29879,3.0,2400.0,16.82,PERSONAL,0.14,High School,female,RENT,16718.0,No,1.0
29880,2.0,3000.0,10.92,PERSONAL,0.08,High School,male,OWN,36627.0,Yes,0.0
29881,5.0,2138.0,9.84,PERSONAL,0.05,Associate,female,RENT,38951.0,No,0.0
29882,2.0,10000.0,12.21,PERSONAL,0.16,Bachelor,male,RENT,60715.0,Yes,0.0
29883,4.0,10000.0,15.74,DEBTCONSOLIDATION,0.14,Associate,female,RENT,72915.0,Yes,0.0
29884,2.0,15000.0,12.53,VENTURE,0.36,Associate,male,RENT,41398.0,No,1.0
29885,4.0,13004.0,7.35,VENTURE,0.26,Associate,male,MORTGAGE,49173.0,No,0.0
29886,3.0,12000.0,10.19,DEBTCONSOLIDATION,0.18,Bachelor,female,RENT,65844.0,No,0.0
29887,8.0,15000.0,11.01,EDUCATION,0.17,Bachelor,male,MORTGAGE,86600.0,Yes,0.0
29888,12.0,10000.0,14.11,MEDICAL,0.16,Doctorate,male,RENT,63363.0,No,1.0
29889,4.0,2000.0,11.01,VENTURE,0.04,Bachelor,male,OWN,49200.0,No,0.0
29890,3.0,14000.0,11.01,VENTURE,0.17,High School,female,OWN,82705.0,Yes,0.0
29891,2.0,8000.0,11.49,PERSONAL,0.06,Bachelor,male,MORTGAGE,127871.0,Yes,0.0
29892,7.0,9000.0,11.01,DEBTCONSOLIDATION,0.07,Bachelor,male,RENT,136196.0,Yes,0.0
29893,4.0,12000.0,10.99,EDUCATION,0.25,High School,female,RENT,47733.0,No,1.0
29894,4.0,21000.0,11.01,MEDICAL,0.29,Associate,male,MORTGAGE,73330.0,Yes,0.0
29895,2.0,8800.0,10.0,EDUCATION,0.03,Associate,male,MORTGAGE,300866.0,Yes,0.0
29896,4.0,12000.0,7.29,PERSONAL,0.16,Bachelor,female,RENT,75854.0,Yes,0.0
29897,10.0,2400.0,8.49,MEDICAL,0.05,High School,female,RENT,48796.0,Yes,0.0
29898,5.0,14000.0,11.01,EDUCATION,0.34,Master,female,RENT,41496.0,No,1.0
29899,3.0,15000.0,11.01,MEDICAL,0.22,Bachelor,female,MORTGAGE,67333.0,No,0.0
29900,10.0,2425.0,5.42,MEDICAL,0.03,Associate,male,RENT,94512.0,Yes,0.0
29901,4.0,12000.0,13.16,MEDICAL,0.15,High School,male,RENT,77928.0,Yes,0.0
29902,14.0,10000.0,7.51,EDUCATION,0.27,High School,female,RENT,36991.0,No,1.0
29903,4.0,10000.0,12.21,PERSONAL,0.14,Associate,female,MORTGAGE,72586.0,No,1.0
29904,7.0,6000.0,14.59,HOMEIMPROVEMENT,0.08,Bachelor,female,RENT,72556.0,Yes,0.0
29905,10.0,2541.0,9.38,HOMEIMPROVEMENT,0.04,Associate,male,MORTGAGE,63499.0,Yes,0.0
29906,17.0,8000.0,17.49,DEBTCONSOLIDATION,0.09,Associate,male,MORTGAGE,88349.0,No,1.0
29907,10.0,8000.0,8.49,MEDICAL,0.09,High School,female,MORTGAGE,86807.0,No,1.0
29908,4.0,6000.0,13.23,PERSONAL,0.22,High School,male,OWN,27887.0,Yes,0.0
29909,12.0,8400.0,13.61,HOMEIMPROVEMENT,0.14,High School,male,MORTGAGE,60941.0,No,0.0
29910,2.0,11200.0,7.88,VENTURE,0.23,Associate,female,RENT,49325.0,Yes,0.0
29911,3.0,7997.0,12.5,VENTURE,0.1,High School,female,RENT,76579.0,Yes,0.0
29912,6.0,3600.0,9.63,VENTURE,0.04,Associate,male,RENT,100023.0,No,0.0
29913,4.0,5900.0,9.63,PERSONAL,0.2,High School,male,RENT,28809.0,Yes,0.0
29914,4.0,2000.0,8.59,VENTURE,0.01,High School,female,OWN,226710.0,Yes,0.0
29915,12.0,3000.0,11.48,PERSONAL,0.01,High School,female,RENT,432824.0,No,0.0
29916,5.0,5006.0,13.73,MEDICAL,0.07,Bachelor,female,MORTGAGE,69190.0,No,1.0
29917,8.0,5000.0,12.42,MEDICAL,0.04,High School,female,RENT,121110.0,No,0.0
29918,4.0,5600.0,11.09,EDUCATION,0.09,Bachelor,male,RENT,61199.0,Yes,0.0
29919,3.0,13000.0,12.23,MEDICAL,0.21,High School,female,RENT,60937.0,No,0.0
29920,7.0,7500.0,16.77,PERSONAL,0.06,Bachelor,male,RENT,124616.0,No,1.0
29921,2.0,25000.0,11.01,DEBTCONSOLIDATION,0.25,Associate,female,MORTGAGE,100755.0,No,0.0
29922,9.0,4000.0,10.34,VENTURE,0.08,Bachelor,male,RENT,50101.0,Yes,0.0
29923,4.0,20000.0,11.11,MEDICAL,0.17,Associate,male,MORTGAGE,116338.0,Yes,0.0
29924,9.0,15000.0,11.01,DEBTCONSOLIDATION,0.06,High School,male,MORTGAGE,238565.0,No,1.0
29925,9.0,16000.0,9.91,MEDICAL,0.33,Doctorate,male,RENT,48924.0,No,1.0
29926,2.0,14000.0,11.01,EDUCATION,0.14,Associate,female,RENT,96631.0,Yes,0.0
29927,4.0,10000.0,16.89,VENTURE,0.18,Bachelor,female,MORTGAGE,55102.0,Yes,0.0
29928,8.0,6000.0,12.69,PERSONAL,0.11,Master,female,RENT,55162.0,No,0.0
29929,5.0,8400.0,14.3,MEDICAL,0.16,Associate,male,RENT,51298.0,Yes,0.0
29930,6.0,3000.0,10.38,MEDICAL,0.04,Master,male,MORTGAGE,72421.0,Yes,0.0
29931,10.0,3000.0,7.27,DEBTCONSOLIDATION,0.04,Bachelor,male,MORTGAGE,81420.0,Yes,0.0
29932,4.0,10075.0,16.29,EDUCATION,0.15,Bachelor,male,MORTGAGE,68469.0,Yes,0.0
29933,3.0,17000.0,13.47,MEDICAL,0.32,Bachelor,male,RENT,52999.0,No,1.0
29934,3.0,15000.0,13.39,MEDICAL,0.12,High School,male,MORTGAGE,120930.0,Yes,0.0
29935,3.0,6966.0,9.51,EDUCATION,0.1,High School,male,MORTGAGE,72726.0,No,0.0
29936,4.0,5000.0,6.99,PERSONAL,0.04,Master,male,MORTGAGE,117871.0,No,0.0
29937,9.0,10000.0,10.37,MEDICAL,0.08,Bachelor,male,MORTGAGE,132826.0,No,0.0
29938,3.0,15250.0,6.54,HOMEIMPROVEMENT,0.42,Associate,male,OWN,36620.0,Yes,0.0
29939,2.0,5500.0,13.16,MEDICAL,0.18,High School,female,MORTGAGE,30807.0,No,1.0
29940,3.0,2419.0,14.34,DEBTCONSOLIDATION,0.03,Bachelor,male,RENT,69680.0,No,0.0
29941,5.0,4000.0,10.99,PERSONAL,0.05,Bachelor,female,RENT,85101.0,Yes,0.0
29942,4.0,4600.0,13.99,DEBTCONSOLIDATION,0.09,High School,female,RENT,53870.0,No,1.0
29943,10.0,5000.0,11.3,DEBTCONSOLIDATION,0.09,Master,male,MORTGAGE,58561.0,No,0.0
29944,7.0,16000.0,13.49,PERSONAL,0.27,Bachelor,female,MORTGAGE,59871.0,No,1.0
29945,4.0,6000.0,11.01,VENTURE,0.06,High School,male,MORTGAGE,94757.0,No,0.0
29946,18.0,5000.0,10.11,PERSONAL,0.06,Doctorate,female,RENT,78467.0,No,0.0
29947,7.0,12000.0,8.48,VENTURE,0.1,Bachelor,male,MORTGAGE,117143.0,Yes,0.0
29948,3.0,12500.0,6.92,MEDICAL,0.17,Associate,male,MORTGAGE,72596.0,No,0.0
29949,6.0,5000.0,11.71,PERSONAL,0.06,High School,male,MORTGAGE,84931.0,Yes,0.0
29950,6.0,6000.0,10.25,MEDICAL,0.02,Associate,female,MORTGAGE,241293.0,No,0.0
29951,6.0,16800.0,9.94,MEDICAL,0.21,Associate,female,MORTGAGE,78896.0,Yes,0.0
29952,10.0,1000.0,11.01,MEDICAL,0.03,Associate,female,RENT,36964.0,No,1.0
29953,2.0,10000.0,11.01,MEDICAL,0.21,Bachelor,female,RENT,48545.0,Yes,0.0
29954,2.0,20000.0,9.99,HOMEIMPROVEMENT,0.26,Bachelor,male,MORTGAGE,76793.0,Yes,0.0
29955,7.0,15000.0,10.97,HOMEIMPROVEMENT,0.14,Associate,male,MORTGAGE,105046.0,Yes,0.0
29956,5.0,3000.0,11.05,MEDICAL,0.07,Associate,female,MORTGAGE,40324.0,Yes,0.0
29957,4.0,12500.0,13.57,DEBTCONSOLIDATION,0.25,Bachelor,male,RENT,50333.0,Yes,0.0
